question_id,question_name,question_content,option_id,option_content,option_correct,skill_ids
4301,MR_00116,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 10, 2, 20, 1, 30 };
	cout &lt;&lt; varr.sum();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15189,"<p>20</p>
",0,46
4301,MR_00116,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 10, 2, 20, 1, 30 };
	cout &lt;&lt; varr.sum();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15190,"<p>53</p>
",0,46
4301,MR_00116,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 10, 2, 20, 1, 30 };
	cout &lt;&lt; varr.sum();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15191,"<p>12</p>
",0,46
4301,MR_00116,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 10, 2, 20, 1, 30 };
	cout &lt;&lt; varr.sum();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15192,"<p>63</p>
",1,46
4301,MR_00116,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 10, 2, 20, 1, 30 };
	cout &lt;&lt; varr.sum();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15193,"<p>Another Answer</p>
",0,46
4302,MR_00117,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.shift(2);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15194,"<p>1 2 3 4 5&nbsp;<br />
3 4 5 0 0</p>
",1,46
4302,MR_00117,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.shift(2);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15195,"<p>1 2 3 4 5&nbsp;<br />
0 0 3 4 5&nbsp;</p>
",0,46
4302,MR_00117,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.shift(2);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15196,"<p>1 2 3 4 5&nbsp;<br />
1 2 3 4 5</p>
",0,46
4302,MR_00117,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.shift(2);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15197,"<p>1 2 3 4 5&nbsp;<br />
3 4 5 1 2</p>
",0,46
4302,MR_00117,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.shift(2);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15198,"<p>Another Answer</p>
",0,46
4303,MR_00118,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.shift(-3);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15199,"<p>1 2 3 4 5&nbsp;<br />
1 2 0 0 0</p>
",0,46
4303,MR_00118,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.shift(-3);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15200,"<p>1 2 3 4 5&nbsp;<br />
0 0 0 1 2</p>
",1,46
4303,MR_00118,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.shift(-3);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15201,"<p>1 2 3 4 5&nbsp;<br />
3 4 5 1 2</p>
",0,46
4303,MR_00118,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.shift(-3);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15202,"<p>1 2 3 4 5&nbsp;<br />
1 2 3 4 5&nbsp;</p>
",0,46
4303,MR_00118,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.shift(-3);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15203,"<p>Another Answer</p>
",0,46
4304,MR_00119,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.cshift(-3);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15204,"<p>1 2 3 4 5&nbsp;<br />
0 0 0 1 2</p>
",0,46
4304,MR_00119,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.cshift(-3);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15205,"<p>1 2 3 4 5&nbsp;<br />
3 4 5 0 0</p>
",0,46
4304,MR_00119,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.cshift(-3);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15206,"<p>1 2 3 4 5&nbsp;<br />
3 4 5 1 2</p>
",1,46
4304,MR_00119,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.cshift(-3);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15207,"<p>1 2 3 4 5&nbsp;<br />
0 0 0 0 0</p>
",0,46
4304,MR_00119,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 1, 2, 3, 4, 5 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.cshift(-3);
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15208,"<p>Another Answer</p>
",0,46
4305,MR_00120,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(15);
	cout &lt;&lt; b1;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15209,"<p>00001111</p>
",1,46
4305,MR_00120,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(15);
	cout &lt;&lt; b1;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15210,"<p>1111</p>
",0,46
4305,MR_00120,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(15);
	cout &lt;&lt; b1;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15211,"<p>11110000</p>
",0,46
4305,MR_00120,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(15);
	cout &lt;&lt; b1;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15212,"<p>0000000000001111</p>
",0,46
4305,MR_00120,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(15);
	cout &lt;&lt; b1;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15213,"<p>Another Answer</p>
",0,46
4306,MR_00121,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(string(""15""));
	cout &lt;&lt; b1;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15214,"<p>00001111</p>
",0,46
4306,MR_00121,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(string(""15""));
	cout &lt;&lt; b1;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15215,"<p>11110000</p>
",0,46
4306,MR_00121,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(string(""15""));
	cout &lt;&lt; b1;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15216,"<p>Compile Error</p>
",0,46
4306,MR_00121,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(string(""15""));
	cout &lt;&lt; b1;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15217,"<p>Runtime Error</p>
",1,46
4306,MR_00121,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(string(""15""));
	cout &lt;&lt; b1;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15218,"<p>Another Answer</p>
",0,46
4307,MR_00122,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(20);
	cout &lt;&lt; b1.test(1);
	cout &lt;&lt; b1.test(2);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15219,"<p>01</p>
",1,46
4307,MR_00122,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(20);
	cout &lt;&lt; b1.test(1);
	cout &lt;&lt; b1.test(2);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15220,"<p>00</p>
",0,46
4307,MR_00122,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(20);
	cout &lt;&lt; b1.test(1);
	cout &lt;&lt; b1.test(2);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15221,"<p>10</p>
",0,46
4307,MR_00122,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(20);
	cout &lt;&lt; b1.test(1);
	cout &lt;&lt; b1.test(2);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15222,"<p>11</p>
",0,46
4307,MR_00122,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(20);
	cout &lt;&lt; b1.test(1);
	cout &lt;&lt; b1.test(2);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15223,"<p>Another Answer</p>
",0,46
4308,MR_00123,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(20);
	cout &lt;&lt; b1.none();
	cout &lt;&lt; b1.any();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15224,"<p>01</p>
",1,46
4308,MR_00123,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(20);
	cout &lt;&lt; b1.none();
	cout &lt;&lt; b1.any();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15225,"<p>00</p>
",0,46
4308,MR_00123,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(20);
	cout &lt;&lt; b1.none();
	cout &lt;&lt; b1.any();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15226,"<p>10</p>
",0,46
4308,MR_00123,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(20);
	cout &lt;&lt; b1.none();
	cout &lt;&lt; b1.any();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15227,"<p>11</p>
",0,46
4308,MR_00123,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(20);
	cout &lt;&lt; b1.none();
	cout &lt;&lt; b1.any();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15228,"<p>Another Answer</p>
",0,46
4309,MR_00123,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2(46);
	cout &lt;&lt; (b1 ^ b2);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15229,"<p>00001101</p>
",0,46
4309,MR_00123,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2(46);
	cout &lt;&lt; (b1 ^ b2);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15230,"<p>11111000</p>
",0,46
4309,MR_00123,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2(46);
	cout &lt;&lt; (b1 ^ b2);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15231,"<p>01111111</p>
",0,46
4309,MR_00123,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2(46);
	cout &lt;&lt; (b1 ^ b2);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15232,"<p>01110001</p>
",1,46
4309,MR_00123,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2(46);
	cout &lt;&lt; (b1 ^ b2);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15233,"<p>Another Answer</p>
",0,46
4310,MR_00124,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2 = b1 &lt;&lt; 3;
	cout &lt;&lt; b2;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15234,"<p>01110001</p>
",0,46
4310,MR_00124,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2 = b1 &lt;&lt; 3;
	cout &lt;&lt; b2;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15235,"<p>11111000</p>
",1,46
4310,MR_00124,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2 = b1 &lt;&lt; 3;
	cout &lt;&lt; b2;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15236,"<p>01111111</p>
",0,46
4310,MR_00124,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2 = b1 &lt;&lt; 3;
	cout &lt;&lt; b2;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15237,"<p>00001101</p>
",0,46
4310,MR_00124,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2 = b1 &lt;&lt; 3;
	cout &lt;&lt; b2;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15238,"<p>Another Answer</p>
",0,46
4311,MR_00125,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2 = b1 &gt;&gt; 3;
	cout &lt;&lt; b1 &lt;&lt; endl &lt;&lt; b2;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15239,"<p>00001011</p>
",1,46
4311,MR_00125,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2 = b1 &gt;&gt; 3;
	cout &lt;&lt; b1 &lt;&lt; endl &lt;&lt; b2;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15240,"<p>11111000</p>
",0,46
4311,MR_00125,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;bitset&gt;
using namespace std;
int main()
{
	bitset&lt;8&gt; b1(95);
	bitset&lt;8&gt; b2 = b1 &gt;&gt; 3;
	cout &lt;&lt; b1 &lt;&lt; endl &lt;&lt; b2;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15241,"<p>01111111</p>
",0,46
